run_id,task,activation,seed,completed,best_val_top1,best_val_top1_epoch,train_loss_epoch,val_loss,val_top1,val_f1,throughput_images_per_sec,peak_gpu_mem_mb
7e886a16-6e2f-4500-805c-cf79e82d2fbd,vision_cnn,mish,2,True,0.8567000031471252,18,0.3162386417388916,0.4351233839988708,0.8551999926567078,0.8550132513046265,7282.9453125,420.2813415527344
8bf73ddc-3018-4aa9-8a68-be49130e375c,vision_cnn,mish,3,True,0.8560000061988831,19,0.3274062871932983,0.4422254264354706,0.8560000061988831,0.8553521037101746,7542.62353515625,420.2813415527344
e0c1c8c1-5142-47c3-9dd2-30a5cb63ded4,vision_cnn,silu,1,True,0.8568000197410583,19,0.3219697773456573,0.4373372197151184,0.8568000197410583,0.8561921119689941,8432.59375,323.8123474121094
2e6ff7ec-fa0d-4dff-a14c-55b4d1352801,vision_cnn,silu,7,True,0.8568000197410583,17,0.3174891471862793,0.4293280243873596,0.8561999797821045,0.8559470176696777,8412.5478515625,323.8123474121094
12e4687c-5044-4128-a0f1-81a6b9242778,vision_cnn,silu,6,True,0.855400025844574,19,0.3185719847679138,0.4265885651111603,0.855400025844574,0.8552685976028442,7709.5576171875,323.8123474121094
b13b5e66-665f-4b0e-b763-bd27ef24238d,vision_cnn,silu,4,True,0.8575000166893005,19,0.315431535243988,0.4311290383338928,0.8575000166893005,0.8572386503219604,8385.65234375,323.8123474121094
6ce7a7dd-62b4-449c-a0ad-9de1cca169aa,vision_cnn,silu,2,True,0.8610000014305115,18,0.3167496025562286,0.4279299676418304,0.8600000143051147,0.8597265481948853,7924.5458984375,323.8123474121094
aa9a42da-cf13-46f7-8d7c-6f34fd03f3ff,vision_cnn,silu,0,True,0.8528000116348267,18,0.318167120218277,0.4386347234249115,0.8521999716758728,0.8517135381698608,8167.7392578125,323.8123474121094
5e554639-c061-4547-b5e7-9c64a230792d,vision_cnn,silu,5,True,0.8583999872207642,19,0.3171347081661224,0.4323257207870483,0.8583999872207642,0.8579025864601135,8240.9248046875,323.8123474121094
e26a3fe3-14eb-4ac3-8268-9d6125cfe3c1,vision_cnn,silu,3,True,0.8575000166893005,19,0.3100199699401855,0.4244031310081482,0.8575000166893005,0.8571096658706665,8274.046875,323.8123474121094
a75a7b1b-c6fa-417f-85fc-59ff8707ebc7,vision_cnn,tanh,5,True,0.767799973487854,19,0.6108128428459167,0.6746985912322998,0.767799973487854,0.7665975093841553,7482.96435546875,229.5377960205078
c20ccb50-7dda-48a9-bce4-fe92c0fbf9b6,vision_cnn,tanh,1,True,0.7642999887466431,18,0.6366981267929077,0.6939748525619507,0.7634000182151794,0.7621047496795654,7133.20947265625,229.5377960205078
c4e13924-5c0d-4d17-8a38-2377d2d7fd45,vision_cnn,tanh,0,True,0.7757999897003174,18,0.5972700715065002,0.6579616069793701,0.7756999731063843,0.7754443883895874,7305.0087890625,229.5377960205078
0885d977-7807-43f2-9e46-4489d7039cb0,vision_cnn,tanh,7,True,0.7792999744415283,19,0.600384533405304,0.6420968174934387,0.7792999744415283,0.7778149843215942,7269.57568359375,229.5377960205078
fdd9099a-63d4-4b8f-aafd-0707b5a9463b,vision_cnn,tanh,3,True,0.7685999870300293,18,0.6274367570877075,0.6703281998634338,0.7677000164985657,0.76641446352005,7578.76904296875,229.5377960205078
af3d3863-d30e-4571-925e-72461ed761ef,vision_cnn,tanh,4,True,0.7803999781608582,19,0.5901307463645935,0.6518940329551697,0.7803999781608582,0.7794152498245239,7419.21044921875,229.5377960205078
0841e331-afa5-4685-b4ec-0f5b2a94e4b3,vision_cnn,tanh,6,True,0.7706000208854675,17,0.6033708453178406,0.6666080355644226,0.7703999876976013,0.7702364325523376,7234.0,229.5377960205078
38c8666a-e159-4958-aad8-6cff2bf6c760,vision_cnn,tanh,2,True,0.7714999914169312,19,0.5995647311210632,0.65964275598526,0.7714999914169312,0.7708137035369873,6973.82666015625,229.5377960205078
addef0c5-02c3-4dfe-a1d4-69d2383bca20,vision_cnn,gelu,2,True,0.8551999926567078,18,0.3192796409130096,0.4380208551883697,0.8531000018119812,0.85300612449646,6985.39306640625,323.8123474121094
52b81a9a-75ca-4688-8252-a171fb1aed4d,vision_cnn,gelu,6,True,0.8525999784469604,16,0.3187530636787414,0.4432923793792724,0.8521999716758728,0.8520122766494751,8195.11328125,323.8123474121094
7c71b666-72f7-42f4-a3bc-837c04c6616d,vision_cnn,gelu,5,True,0.8495000004768372,16,0.323304682970047,0.4493658244609833,0.8485000133514404,0.8480395674705505,8227.935546875,323.8123474121094
77b7baf3-398a-4c98-8024-39ea961b4149,vision_cnn,gelu,4,True,0.8519999980926514,17,0.3260844051837921,0.4423932731151581,0.8515999913215637,0.8512232303619385,8363.669921875,323.8123474121094
502a7121-9cfa-4c3f-90af-3b8c386f1a9a,vision_cnn,gelu,1,True,0.8528000116348267,18,0.3221737146377563,0.4475477635860443,0.8521999716758728,0.8516883850097656,8381.0927734375,323.8123474121094
7c9c5b69-b838-4821-be8f-8b7b1e1a62c8,vision_cnn,gelu,7,True,0.8586999773979187,18,0.3199324309825897,0.4350864887237549,0.8579999804496765,0.8578227162361145,8334.939453125,323.8123474121094
a5055aff-6f27-4b87-8702-cca4708ad96e,vision_cnn,gelu,0,True,0.8511999845504761,18,0.3289232552051544,0.4542115330696106,0.8507000207901001,0.8500003814697266,8444.4736328125,323.8123474121094
13a5b9ff-bd11-4ae8-a5cc-a41c2d460804,vision_cnn,gelu,3,True,0.8557000160217285,17,0.3065647184848785,0.4355936646461487,0.8550999760627747,0.8544223308563232,8428.89453125,323.8123474121094
3354f7a6-02bc-4867-b1b0-15d964e0e986,vision_cnn,relu,2,True,0.8528000116348267,18,0.3409930169582367,0.449153333902359,0.8511999845504761,0.8509010076522827,7085.15234375,229.48915100097656
74291ae7-1429-470a-aac1-588bd1979a1c,vision_cnn,relu,5,True,0.8424000144004822,18,0.3517979979515075,0.4676098227500915,0.8417999744415283,0.8413843512535095,7793.9033203125,229.48915100097656
d9431be6-bc08-4d77-8c17-e746359aa7fd,vision_cnn,relu,1,True,0.84579998254776,18,0.3498090803623199,0.4582024812698364,0.8454999923706055,0.8447698354721069,8073.302734375,229.48915100097656
2797a817-24af-466e-86ce-868cdbc3fe4d,vision_cnn,relu,0,True,0.8490999937057495,19,0.3564895689487457,0.4684980511665344,0.8490999937057495,0.8488446474075317,7681.1240234375,229.48915100097656
55c53a21-c849-44e2-a93b-d93cbbf00d85,vision_cnn,relu,4,True,0.8486999869346619,19,0.342583417892456,0.4525005519390106,0.8486999869346619,0.8482331037521362,7794.90869140625,229.48915100097656
60744b5a-8800-4916-9f74-46c892a6bef4,vision_cnn,relu,3,True,0.8533999919891357,19,0.3400776386260986,0.4460310637950897,0.8533999919891357,0.8527149558067322,8073.548828125,229.48915100097656
896a6b36-3281-4fad-bea3-6bc45430c416,vision_cnn,relu,6,True,0.8532000184059143,19,0.3400155901908874,0.4476147890090942,0.8532000184059143,0.8526513576507568,7474.40576171875,229.48915100097656
bfaccbb1-fd1b-45b0-bd2a-efdcd68ee9d0,vision_cnn,relu,7,True,0.8540999889373779,19,0.3480852246284485,0.4485117793083191,0.8540999889373779,0.8539162874221802,8057.42578125,229.48915100097656
