run_id,task,activation,seed,completed,best_val_ppl,best_val_ppl_epoch,best_val_loss,best_val_loss_epoch,train_loss_epoch,val_loss,val_ppl,throughput_tokens_per_sec,peak_gpu_mem_mb
86e7992e-615c-4e5c-bd3b-047ec40a01da,lm_large,silu,6,True,67.09418487548828,2,4.184195041656494,2,4.410733222961426,4.184195041656494,67.09418487548828,116673.671875,4020.664794921875
de19a7eb-0e38-4eb7-ae38-f387cda699fa,lm_large,tanh,7,True,77.0123062133789,2,4.323863506317139,2,4.563125133514404,4.323863506317139,77.0123062133789,132709.484375,4021.365234375
f84c532f-f799-4860-add2-2f5fcf592ed8,lm_large,tanh,1,True,77.39281463623047,2,4.328612327575684,2,4.564541339874268,4.328612327575684,77.39281463623047,133154.703125,4021.365234375
c875f1ba-0426-402b-b881-7a1e35b2126c,lm_large,tanh,0,True,77.59058380126953,2,4.331220626831055,2,4.567941665649414,4.331220626831055,77.59058380126953,53739.28125,4021.365234375
7a144a47-8202-4947-851c-ad3063137d44,lm_large,tanh,4,True,77.45784759521484,2,4.329494953155518,2,4.56903076171875,4.329494953155518,77.45784759521484,54666.96875,4021.365234375
fd34e625-e91c-40c6-8f3d-6037bbde353d,lm_large,tanh,6,True,76.57246398925781,2,4.317731857299805,2,4.559985637664795,4.317731857299805,76.57246398925781,121582.7421875,4021.365234375
ec6d00b2-6133-4c72-adf5-c40fee01ef4f,lm_large,tanh,5,True,77.19227600097656,2,4.325438499450684,2,4.562333583831787,4.325438499450684,77.19227600097656,132413.40625,4021.365234375
d184d178-9bc9-4b03-8fa7-473a5e848d25,lm_large,tanh,2,True,76.82852935791016,2,4.321126461029053,2,4.557446002960205,4.321126461029053,76.82852935791016,105516.7578125,4021.365234375
e5d4efd8-be48-4028-9941-bf57f6e57b78,lm_large,tanh,3,True,76.56957244873047,2,4.317800998687744,2,4.557950496673584,4.317800998687744,76.56957244873047,130295.4453125,4021.365234375
25edebe9-4550-4338-bb9d-911d8835632d,lm_large,swiglu,1,True,62.5672721862793,2,4.112479209899902,2,4.315836429595947,4.112479209899902,62.5672721862793,142275.828125,4079.741455078125
b83b07a5-7197-41b4-9f33-4b6037d2ac99,lm_large,swiglu,7,True,64.29640197753906,2,4.139713764190674,2,4.339911460876465,4.139713764190674,64.29640197753906,144118.0,4079.741455078125
9f28eff7-c1a8-4bde-b968-a70db4a122dc,lm_large,swiglu,3,True,63.94184112548828,2,4.134056568145752,2,4.333594799041748,4.134056568145752,63.94184112548828,140426.765625,4079.741455078125
d1c9876a-179a-4970-b0df-834584b1b3c8,lm_large,swiglu,5,True,63.43498229980469,2,4.125868320465088,2,4.331151485443115,4.125868320465088,63.43498229980469,143067.484375,4079.741455078125
2d087e47-4fe0-433a-ad8d-79e0f74ffea5,lm_large,swiglu,0,True,63.58445358276367,2,4.129014492034912,2,4.332808494567871,4.129014492034912,63.58445358276367,59759.19140625,4079.741455078125
a192f08b-035a-42f7-a1b0-e947c4647bfd,lm_large,swiglu,6,True,62.650909423828125,2,4.114699840545654,2,4.321091175079346,4.114699840545654,62.650909423828125,115311.8359375,4079.741455078125
871fbdde-1e20-4098-b3f8-2a079133313a,lm_large,swiglu,4,True,62.654075622558594,2,4.114487171173096,2,4.31707763671875,4.114487171173096,62.654075622558594,59464.4453125,4079.741455078125
2a9d2d01-b5d5-4b76-bf62-009dba027b65,lm_large,swiglu,2,True,63.07448959350586,2,4.1209211349487305,2,4.324407577514648,4.1209211349487305,63.07448959350586,115630.7890625,4079.741455078125
87bd70fb-0313-4bf8-8c38-0019e2fbf233,lm_large,gelu,5,True,65.42567443847656,2,4.158244609832764,2,4.378429889678955,4.158244609832764,65.42567443847656,136140.015625,4020.664794921875
416bf720-e494-4df9-947a-a8b19c9fcaab,lm_large,gelu,3,True,64.03208923339844,2,4.136449337005615,2,4.362002372741699,4.136449337005615,64.03208923339844,133098.421875,4020.664794921875
e7b52691-a141-461a-8711-f83d17cbc833,lm_large,gelu,7,True,65.84612274169922,2,4.164605617523193,2,4.383365154266357,4.164605617523193,65.84612274169922,135678.296875,4020.664794921875
94cc49a5-75bf-4e86-8674-dd368e8782a9,lm_large,gelu,4,True,64.05438995361328,2,4.13734769821167,2,4.363897800445557,4.13734769821167,64.05438995361328,56720.1796875,4020.664794921875
80a6da6a-0592-4411-b26a-11dc224292b1,lm_large,gelu,0,True,65.38306427001953,2,4.157815933227539,2,4.381178855895996,4.157815933227539,65.38306427001953,54020.19140625,4020.664794921875
8ce7a766-7ff9-437e-8004-d896186e3a7f,lm_large,gelu,2,True,64.17716979980469,2,4.139283180236816,2,4.363947868347168,4.139283180236816,64.17716979980469,104935.8046875,4020.664794921875
0c1851e3-fce1-4d76-8eff-a277a58fb53d,lm_large,gelu,6,True,64.84904479980469,2,4.149423122406006,2,4.370526313781738,4.149423122406006,64.84904479980469,123002.28125,4020.664794921875
28a7e50e-6d77-4044-9109-605c4782a2e9,lm_large,gelu,1,True,64.83848571777344,2,4.149356365203857,2,4.370319843292236,4.149356365203857,64.83848571777344,135791.015625,4020.664794921875
2c35fd2a-0cf4-4391-ae5f-86f388244632,lm_large,scaled_tanh,6,True,80.82105255126953,2,4.372249603271484,2,4.615824222564697,4.372249603271484,80.82105255126953,116233.78125,4021.0908203125
96fc5f66-b281-4abe-8988-d8a7d194272e,lm_large,scaled_tanh,7,True,81.39142608642578,2,4.379149913787842,2,4.62398099899292,4.379149913787842,81.39142608642578,130123.6796875,4021.0908203125
ec6fd8b8-4c70-43a4-b249-cc803dce7230,lm_large,scaled_tanh,4,True,80.89051055908203,2,4.372937679290772,2,4.622518062591553,4.372937679290772,80.89051055908203,54137.8046875,4021.0908203125
6bde4ff3-df51-4ea9-a206-e5b24624dd1d,lm_large,scaled_tanh,2,True,80.98767852783203,2,4.373846530914307,2,4.620371341705322,4.373846530914307,80.98767852783203,90975.53125,4021.0908203125
e500fef2-9b22-4c77-97b5-4ac0d9e4a378,lm_large,scaled_tanh,3,True,81.38167572021484,2,4.378808975219727,2,4.621943950653076,4.378808975219727,81.38167572021484,128782.1171875,4021.0908203125
20f3cfc5-c725-44bd-8418-5fc7bc2ab23c,lm_large,scaled_tanh,1,True,80.69587707519531,2,4.370865821838379,2,4.619273662567139,4.370865821838379,80.69587707519531,128528.0390625,4021.0908203125
266e1305-00b5-41b2-b62b-1e2fe560c6c2,lm_large,scaled_tanh,5,True,80.64605712890625,2,4.369896411895752,2,4.61832857131958,4.369896411895752,80.64605712890625,130380.203125,4021.0908203125
f04ff681-769c-4cd5-8d57-de023b2f23bd,lm_large,scaled_tanh,0,True,81.14183044433594,2,4.375930309295654,2,4.619340896606445,4.375930309295654,81.14183044433594,53302.8203125,4021.0908203125
