run_id,task,activation,seed,completed,best_val_top1,best_val_top1_epoch,train_loss_epoch,val_loss,val_top1,val_f1,throughput_images_per_sec,peak_gpu_mem_mb
ce627961-4e44-457e-9ded-87575b3b33d4,vision_vit,gelu,1,True,0.7422000169754028,26,0.711345911026001,0.751747727394104,0.7416999936103821,0.738888144493103,6855.876953125,624.7352294921875
a2634f2d-71da-409f-ae90-9a698270560e,vision_vit,gelu,4,True,0.7487000226974487,26,0.6906775832176208,0.7207545042037964,0.7476000189781189,0.7442218661308289,6212.40380859375,624.7352294921875
510c9a5c-84fd-45d3-8769-70f906d06f80,vision_vit,gelu,0,True,0.7389000058174133,28,0.7356687188148499,0.7578059434890747,0.7373999953269958,0.7337665557861328,2684.330322265625,624.7352294921875
cb1a5c5d-0b1d-4b70-becc-5176e7c43cb5,vision_vit,gelu,5,True,0.7391999959945679,27,0.7199904322624207,0.737276017665863,0.7386999726295471,0.7356439828872681,6793.96875,624.7352294921875
7a2244bf-2691-4683-8b7b-597aec3fbf69,vision_vit,gelu,7,True,0.7565000057220459,29,0.6772975325584412,0.7138513922691345,0.7565000057220459,0.7536795139312744,6842.86279296875,624.7352294921875
ba55d835-7d62-4c7d-b03a-3918eb583d4b,vision_vit,silu,4,True,0.7264999747276306,29,0.7834551930427551,0.7809436321258545,0.7264999747276306,0.7223105430603027,6276.4072265625,624.7352294921875
0b4ca0a8-94af-42b2-8263-f30c026e17bf,vision_vit,silu,5,True,0.7143999934196472,26,0.8060435056686401,0.804465115070343,0.7135000228881836,0.7102824449539185,6925.548828125,624.7357177734375
e1da7e2f-9ab5-42b7-8e76-a2c9ab5acd2a,vision_vit,silu,3,True,0.720300018787384,26,0.7989501357078552,0.7969738841056824,0.7197999954223633,0.7162914872169495,6863.07861328125,624.7352294921875
d5cccf4c-ce83-43a3-93dd-1bb225e7a23e,vision_vit,silu,2,True,0.7232000231742859,28,0.8066674470901489,0.7974222302436829,0.7228000164031982,0.7187178134918213,2872.64208984375,624.7352294921875
7ce09c93-ab5b-4a23-8ad8-8bc6c2d12c31,vision_vit,silu,0,True,0.7141000032424927,29,0.8119516372680664,0.8166553378105164,0.7141000032424927,0.7100993394851685,6247.06103515625,624.7352294921875
df93e37d-eb4d-45b3-9103-37c7a77a75fc,vision_vit,silu,7,True,0.7235999703407288,29,0.7814430594444275,0.7880123257637024,0.7235999703407288,0.7189348936080933,6757.30029296875,624.7352294921875
75c2523c-257b-4bbf-be04-b7341d8bc25e,vision_vit,silu,6,True,0.7305999994277954,26,0.7817004323005676,0.7773689031600952,0.7294999957084656,0.7260915040969849,2891.757568359375,624.7352294921875
4bb34b3b-3573-45ee-aea1-f2f1fb6ea315,vision_vit,silu,1,True,0.7106999754905701,27,0.8137794137001038,0.8148462176322937,0.7106999754905701,0.7060606479644775,6860.06396484375,624.7352294921875
403b3ce9-049b-4a32-aadd-a838009a9d2d,vision_vit,mish,4,True,0.73089998960495,26,0.7710641622543335,0.7729979157447815,0.7294999957084656,0.7252151370048523,5406.9951171875,726.9713745117188
13f0fbba-6c9a-4fff-8cd1-cea4df0b4f54,vision_vit,mish,7,True,0.7215999960899353,28,0.7738721966743469,0.7850520610809326,0.7210000157356262,0.715947151184082,6026.57421875,726.971923828125
f91e2b8b-6c86-40b7-808f-76b663cb51cf,vision_vit,mish,5,True,0.7186999917030334,26,0.8074870705604553,0.8018530011177063,0.7164000272750854,0.7131908535957336,6103.9013671875,726.9713745117188
f170c682-c438-42ed-9a3c-e295e3ed2c5a,vision_vit,mish,2,True,0.7210999727249146,29,0.7974186539649963,0.7982404828071594,0.7210999727249146,0.7167930603027344,2369.2568359375,726.9713745117188
3ee6b4b2-080b-4fb9-a6d9-e1770150cb1c,vision_vit,mish,1,True,0.7143999934196472,28,0.8025455474853516,0.8104877471923828,0.7143999934196472,0.7103880047798157,6016.60302734375,726.971923828125
0eb304da-d15b-4100-8138-19d82a1dda05,vision_vit,mish,0,True,0.7145000100135803,28,0.8154259920120239,0.8154946565628052,0.7138000130653381,0.7096489667892456,5656.412109375,726.971923828125
c7a0d818-1a16-4610-85de-8532ec980853,vision_vit,mish,6,True,0.730400025844574,28,0.7794756889343262,0.7785801887512207,0.7301999926567078,0.7259656190872192,5668.93115234375,726.9713745117188
a0a007b2-96ff-4088-bf5f-aea05c8a48d3,vision_vit,mish,3,True,0.7125999927520752,28,0.8169643878936768,0.8184586763381958,0.7117999792098999,0.7069844603538513,6215.48779296875,726.9713745117188
69b00873-a76b-457a-a6f3-049540269944,vision_vit,swiglu,1,True,0.7713000178337097,26,0.5635035634040833,0.688183605670929,0.7699000239372253,0.7682729959487915,7286.3056640625,656.795166015625
eb3fc29b-aa74-4daf-b163-8b60d367a3e2,vision_vit,swiglu,2,True,0.7778000235557556,27,0.5462673306465149,0.6620779633522034,0.7771999835968018,0.7760446667671204,6514.04736328125,656.795166015625
2c52e19f-2522-47e5-98b8-7ec5dc18d108,vision_vit,swiglu,4,True,0.7700999975204468,27,0.5531383752822876,0.6798059344291687,0.769599974155426,0.767737865447998,2867.586669921875,656.795166015625
a8ea7b41-cdf2-4f24-ab18-f52679fab18b,vision_vit,swiglu,3,True,0.7703999876976013,28,0.5452206134796143,0.6824674010276794,0.7702000141143799,0.7687561511993408,7316.19189453125,656.795166015625
3a91b3bf-35fa-4784-ad72-cec26067be36,vision_vit,swiglu,6,True,0.7689999938011169,29,0.5430505275726318,0.6831850409507751,0.7689999938011169,0.7675893902778625,6603.98046875,656.7946166992188
c4b87782-4434-4480-8f9d-40fe8833b31e,vision_vit,swiglu,7,True,0.7753000259399414,29,0.5425609946250916,0.6718621253967285,0.7753000259399414,0.7741111516952515,7058.587890625,656.7946166992188
d5d73b42-a71b-45dc-b642-070d70a29ae5,vision_vit,swiglu,5,True,0.7659000158309937,28,0.5537731051445007,0.6817523241043091,0.7652000188827515,0.7639285922050476,7266.6220703125,656.7946166992188
b78bb4b3-bf95-4145-95fe-5866c3af5eaf,vision_vit,swiglu,0,True,0.767799973487854,25,0.5653443336486816,0.6799697279930115,0.7660999894142151,0.7646818161010742,2939.21630859375,656.7946166992188
6966d8be-e5ec-4e6a-a6de-6f14b1f1ae77,vision_vit,leaky,6,True,0.7419999837875366,25,0.7231995463371277,0.743475615978241,0.7402999997138977,0.7377753853797913,5997.1689453125,624.7454833984375
3b3656a1-e113-4dec-9b24-d7f3fcd8dae3,vision_vit,leaky,5,True,0.7261999845504761,26,0.7628394365310669,0.7686214447021484,0.725600004196167,0.7219390273094177,6224.74169921875,624.7454833984375
17efbb48-1894-4e29-adca-5ba8dcfe70d4,vision_vit,leaky,4,True,0.7415000200271606,27,0.7178460359573364,0.7404119968414307,0.7397000193595886,0.7368426322937012,2550.910888671875,624.7454833984375
ccb8410d-d1fc-4102-9ce8-482408d21ef2,vision_vit,leaky,2,True,0.728600025177002,29,0.7542258501052856,0.7736859917640686,0.728600025177002,0.7250031232833862,6150.58544921875,624.7454833984375
7211407c-6a23-462c-a738-476c8d94fe21,vision_vit,leaky,3,True,0.7210000157356262,29,0.7598162293434143,0.7879650592803955,0.7210000157356262,0.7181326746940613,6553.62939453125,624.7454833984375
05838c97-e37f-45a6-8c28-3037190eea4e,vision_vit,leaky,1,True,0.7315000295639038,27,0.7292128205299377,0.7541522979736328,0.73089998960495,0.726988673210144,6776.9423828125,624.7454833984375
bfbbb6a5-b4a6-493b-a8db-e6d541e519a2,vision_vit,leaky,7,True,0.7390999794006348,29,0.7178255319595337,0.7420136332511902,0.7390999794006348,0.7360696792602539,6522.04833984375,624.7459716796875
5b9fec93-dd5f-4407-a77f-aaed134ee68d,vision_vit,leaky,0,True,0.7261000275611877,28,0.7717999815940857,0.7837867736816406,0.7245000004768372,0.7207599878311157,2611.616455078125,624.7454833984375
834d8992-080f-4334-8d41-1c153c8f5298,vision_vit,relu,1,True,0.7329000234603882,29,0.7323793172836304,0.760447084903717,0.7329000234603882,0.7291775941848755,6424.4111328125,624.7454833984375
db4c005b-dcfc-493f-b789-b90fae410312,vision_vit,relu,2,True,0.7265999913215637,27,0.7530214190483093,0.77737957239151,0.7239999771118164,0.7205651998519897,6143.91943359375,624.7454833984375
cde48bf0-2ad2-4a13-a3d6-becd06a730fd,vision_vit,relu,5,True,0.7299000024795532,26,0.7606415748596191,0.7646140456199646,0.7271000146865845,0.7238338589668274,6697.7578125,624.7454833984375
2d7df942-a4de-462d-9254-47f44f67a78a,vision_vit,relu,4,True,0.7389000058174133,27,0.7198373675346375,0.7445272207260132,0.7379999756813049,0.7350085377693176,3294.08544921875,624.7454833984375
8d568d74-05c1-4bab-9ba5-d580d3ef91f2,vision_vit,relu,7,True,0.7437999844551086,28,0.7142990231513977,0.7402219772338867,0.7437000274658203,0.7406017780303955,6466.6787109375,624.7454833984375
cc534052-25ce-44dc-875e-24e84a0a5f23,vision_vit,relu,3,True,0.7247999906539917,27,0.7556743621826172,0.788368284702301,0.7246000170707703,0.722202718257904,6614.7431640625,624.7454833984375
1eb81d11-0f64-4f5f-8718-a472f3cb0afb,vision_vit,relu,6,True,0.7419000267982483,26,0.7222399711608887,0.7490741610527039,0.7404000163078308,0.7376866340637207,5915.71875,624.7454833984375
6b3cb5e8-dde0-4981-81d7-7275fdaaac43,vision_vit,relu,0,True,0.7278000116348267,28,0.7738972306251526,0.7819257974624634,0.7265999913215637,0.7228670120239258,2583.633544921875,624.7459716796875
8fb0f452-4f8a-45b2-8237-bebfc057580f,vision_vit,scaled_tanh,4,True,0.6516000032424927,27,1.029727578163147,0.976995587348938,0.6516000032424927,0.6462397575378418,5580.8759765625,650.3147583007812
7691d5c2-5d64-49b7-b8c1-826bbdcfbf59,vision_vit,scaled_tanh,3,True,0.650600016117096,26,1.0078893899917605,0.9641307592391968,0.6492999792098999,0.6432573199272156,6125.09375,650.3147583007812
6aba1f54-5967-49e7-830e-7a18907aa11a,vision_vit,scaled_tanh,2,True,0.6401000022888184,27,1.0466294288635254,1.002305030822754,0.6383000016212463,0.6326575875282288,5368.724609375,650.3147583007812
e3ba733b-b08b-43e1-9c0a-fa8f9f9f885f,vision_vit,scaled_tanh,5,True,0.6442999839782715,28,1.0339434146881104,1.002137303352356,0.642799973487854,0.637657880783081,6194.81005859375,650.3147583007812
013582eb-ba29-4588-b8da-07df61c836bb,vision_vit,scaled_tanh,1,True,0.6378999948501587,29,1.0698415040969849,1.008529782295227,0.6378999948501587,0.6328725814819336,5975.7763671875,650.3147583007812
94c1061b-2aa6-41e8-a6ae-62e43d3f170c,vision_vit,scaled_tanh,7,True,0.6618000268936157,28,1.014670491218567,0.9594935774803162,0.6607999801635742,0.6558902263641357,6013.66650390625,650.3147583007812
b00f2199-347e-428d-9e2c-70a9d1a115e2,vision_vit,scaled_tanh,6,True,0.6430000066757202,26,1.0318316221237185,1.002495527267456,0.640500009059906,0.6350880861282349,2420.099365234375,650.3147583007812
fa581667-6d4e-4cc4-a3ac-1668341af5e3,vision_vit,scaled_tanh,0,True,0.6525999903678894,26,1.0169731378555298,0.9751628637313844,0.6510000228881836,0.6459618210792542,5176.001953125,650.3147583007812
