std,grad_l2,rel_update,task,activation,run_id,dead_fraction,tanh_saturation_pre,tanh_saturation_post
0.3513038598340763,0.3717127980498065,0.029388583457275644,vision_vit,silu,df93e37d-eb4d-45b3-9103-37c7a77a75fc,,,
0.3527412741779989,0.3774019119391971,0.029647822326576943,vision_vit,silu,75c2523c-257b-4bbf-be04-b7341d8bc25e,,,
0.35136475642990506,0.3676143001681212,0.029220556236063212,vision_vit,silu,4bb34b3b-3573-45ee-aea1-f2f1fb6ea315,,,
0.33678262858819075,0.052744349174206444,0.002007718261483045,lm,gelu,779e4912-3ca8-4a57-93dc-559fd843e2ba,,,
0.3381892131661898,0.05292004052130266,0.0020136346870037744,lm,gelu,9eba82df-27dc-4d2b-aea1-49c9fb3c1b62,,,
0.3424449791913542,0.05256013221860598,0.0019956295618164237,lm,gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,,,
0.33671684171943267,0.05328764540012696,0.002031639599419672,lm,gelu,1aa9e7dd-0ae6-47df-8d00-c02c16f0472f,,,
0.3400599534149888,0.05283966447788488,0.0020102909338946835,lm,gelu,b90e3d16-3445-41b1-9056-376d1f32da5c,,,
0.3396017273510664,0.051981855497274035,0.0019696187189405,lm,gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,,,
0.3371950399979555,0.052558265591106344,0.0019964493093626375,lm,gelu,7ca34ca9-1ff8-4ba6-9eae-30b83a5fdfeb,,,
0.3383084332909001,0.052488870525192285,0.0019927108182322376,lm,gelu,8873c20a-b9e5-426f-aed2-999e7d96e971,,,
0.867306929283278,0.1974589554326286,0.025159133600511717,vision_cnn,leaky,9bd12baa-622f-48b6-9ceb-71cc411cb335,0.43920243358161604,,
0.8714982223461497,0.19192922755941053,0.024086489016450094,vision_cnn,leaky,9bc62605-5df5-4601-8b24-2b6d7ce20925,0.4362993991262356,,
0.8622710050611304,0.19974810190524706,0.02540385737632292,vision_cnn,leaky,b658df7d-6570-4471-9b5e-2b891672cf64,0.438236392647953,,
0.8674939386414902,0.19898242669674757,0.025309598063711986,vision_cnn,leaky,cd7712e0-715a-48b8-8a32-2b095e6b2140,0.4404169802047946,,
0.8752776474503698,0.20046055747439187,0.025630786748576002,vision_cnn,leaky,be12839e-58c8-4683-806a-c87bb13626fb,0.43637152967504483,,
0.8689151988932622,0.2055905593642172,0.02635082208096709,vision_cnn,leaky,4e069269-466e-4253-852f-bc740659490d,0.43769958447830887,,
0.8680718617130213,0.2006671802156146,0.025780399932598903,vision_cnn,leaky,e644625c-3428-4949-8e54-8a89fdb8eb85,0.43664672293965484,,
0.8674917295972322,0.2012323988672811,0.025662647313709968,vision_cnn,leaky,32d27b35-9169-46bc-ab49-20edb81f4274,0.43676757552524004,,
0.8958042430076381,0.18717536065757245,0.023840596976390436,vision_cnn,mish,ee90fc57-41b7-452e-9cae-c3c66f881e13,,,
0.9042696649160987,0.1866416202526214,0.023621376568294068,vision_cnn,mish,60c62141-1272-4122-8fcc-23f09ffa1ed4,,,
0.8836875456393587,0.18620680470707046,0.023530166177986818,vision_cnn,mish,4dd64c8d-a081-4210-b0d5-797b17d81ff5,,,
0.8966505488313962,0.1845997491395226,0.023160131091457745,vision_cnn,mish,a49d3ede-aaa6-4603-8f1c-cd283b503727,,,
0.8946914909559853,0.18845328019032032,0.023891137123488945,vision_cnn,mish,84d6d252-423f-49be-aff4-12026888e509,,,
0.890581467459218,0.19507754129983818,0.0250013781113132,vision_cnn,mish,c88f167a-88ba-411f-a2cc-d74ea0af2aaf,,,
0.8888460080197921,0.1914774848252898,0.024327980777233457,vision_cnn,mish,7e886a16-6e2f-4500-805c-cf79e82d2fbd,,,
0.8919623602131416,0.18725002785409156,0.023767777559886936,vision_cnn,mish,8bf73ddc-3018-4aa9-8a68-be49130e375c,,,
0.3924514270002952,0.37367322756222804,0.02985498904972693,vision_vit,mish,403b3ce9-049b-4a32-aadd-a838009a9d2d,,,
0.3966740546275841,0.3742508254660297,0.029524892294105917,vision_vit,mish,13f0fbba-6c9a-4fff-8cd1-cea4df0b4f54,,,
0.39432082746614017,0.37445447729827475,0.029572378671907665,vision_vit,mish,f91e2b8b-6c86-40b7-808f-76b663cb51cf,,,
0.3846303263767334,0.3718481189735005,0.029611285523807717,vision_vit,mish,f170c682-c438-42ed-9a3c-e295e3ed2c5a,,,
0.39994523204885224,0.3702915784160537,0.029359730148594596,vision_vit,mish,3ee6b4b2-080b-4fb9-a6d9-e1770150cb1c,,,
0.3908298401734183,0.36852094822628884,0.02933674472487182,vision_vit,mish,0eb304da-d15b-4100-8138-19d82a1dda05,,,
0.40055337147602416,0.38130091780830305,0.029846183284539803,vision_vit,mish,c7a0d818-1a16-4610-85de-8532ec980853,,,
0.39025006384889555,0.3615462562086595,0.029014160826208446,vision_vit,mish,a0a007b2-96ff-4088-bf5f-aea05c8a48d3,,,
0.836702459408983,0.18790581434605289,0.023862186778152668,vision_cnn,silu,e0c1c8c1-5142-47c3-9dd2-30a5cb63ded4,,,
0.8281118955535502,0.18583132548224532,0.023701436566609592,vision_cnn,silu,2e6ff7ec-fa0d-4dff-a14c-55b4d1352801,,,
0.8283203448645681,0.18771470308553906,0.02381415229573097,vision_cnn,silu,12e4687c-5044-4128-a0f1-81a6b9242778,,,
0.8233402594504585,0.19023372545737421,0.024217015797639765,vision_cnn,silu,b13b5e66-665f-4b0e-b763-bd27ef24238d,,,
0.8290686039466666,0.1843618222990375,0.02333816736257995,vision_cnn,silu,6ce7a7dd-62b4-449c-a0ad-9de1cca169aa,,,
0.8114458701045536,0.18681126631506173,0.02357922823149309,vision_cnn,silu,aa9a42da-cf13-46f7-8d7c-6f34fd03f3ff,,,
0.8317719356266147,0.18343171870297312,0.023059243002592916,vision_cnn,silu,5e554639-c061-4547-b5e7-9c64a230792d,,,
0.8277129070115826,0.18434971771497613,0.023422834031269178,vision_cnn,silu,e26a3fe3-14eb-4ac3-8268-9d6125cfe3c1,,,
0.35510292573044816,0.05426650513289746,0.0020756662118901407,lm,leaky,aab15c64-24ad-4883-8291-dfc4ea9e30c6,0.6379747562667228,,
0.3554509431641265,0.054589738959420604,0.0020945596206432197,lm,leaky,a050ec5c-ecb3-40f9-980b-fce052eb975f,0.6372499896432157,,
0.3564313887847667,0.05425929818169204,0.0020772494553101344,lm,leaky,a7ac3fa3-5ed3-45bf-b6e1-0bf4d6e7abba,0.6377982795662727,,
0.3540470225995512,0.05506778048329508,0.002116866850679845,lm,leaky,412d55b8-83e1-4728-a429-ee17cacb7404,0.6399328198297168,,
0.3561624375142626,0.054225902300658865,0.002075732337192875,lm,leaky,47f24002-3aa4-4115-aaf6-ac3263cdde4e,0.6355881551194447,,
0.3613116015995489,0.05401360552627794,0.0020644993864836867,lm,leaky,a53e0136-b52b-40b1-a646-3eae55668dc7,0.6321762967788451,,
0.3532598010201865,0.05499876995513881,0.002113594423668021,lm,leaky,6f766ed0-557b-46b2-b144-8e2175eb823d,0.6419254766664471,,
0.3548645498715442,0.05448350708970898,0.0020910861421443512,lm,leaky,7379f508-9458-4d7e-974c-e571850ad5aa,0.6401994488311408,,
0.19934781437594717,0.10549075085918934,0.0033322777081416385,lm_large,leaky,1bd3b6d8-306a-429e-acd7-99ea0db1a0ca,0.8428319089913932,,
0.19937720172601003,0.10563750540615158,0.0033344913989332924,lm_large,leaky,df9fc785-36fc-46ae-87ad-f5594458108d,0.8430404725676888,,
0.2006627077860518,0.10571450703122735,0.003356170904645404,lm_large,leaky,66d3e9c8-e002-4fdb-91ac-29cb3350f8a3,0.8422288889480869,,
0.1998897911309967,0.10566206637718954,0.0033457066522963666,lm_large,leaky,1d8f4da2-d37e-4ace-ab93-c2b051532949,0.8428040397955934,,
0.1975022943805888,0.10603701977943446,0.0033843479347897606,lm_large,leaky,41a76b3e-792a-4bfb-a5b9-68ac9b759e05,0.8439758550909289,,
0.19869927632489856,0.10601107845741219,0.003342548337259088,lm_large,leaky,ef1935db-c4d8-44b3-8092-8484009baf5d,0.8442560260464187,,
0.20041559219319652,0.10476277108380305,0.0033208274948403923,lm_large,leaky,4c632b30-2096-4a72-83d8-36dc90d1efd4,0.8446449944580914,,
0.20217353784744688,0.10529817664034267,0.0033520768737475277,lm_large,leaky,a693a43e-11e0-4a4e-886f-465fb17c6990,0.8396772959350068,,
0.3384107019234932,0.10088938289961735,0.0031048193270077256,lm_large,mish,2c2ee54b-81ed-40c0-886d-acd6eab713eb,,,
0.33665592314345033,0.10189769180276795,0.0031402621949865954,lm_large,mish,74ebe206-51d6-45f2-b405-371ee584f316,,,
0.33804871306060835,0.10106620485881636,0.003107428457850556,lm_large,mish,981a416e-3b4a-4a1a-b2fb-bc7c00bc6120,,,
0.3399639390391328,0.09995986504714983,0.0030424314270564093,lm_large,mish,e675dab6-ae29-449e-817a-17a8aadf5e2b,,,
0.3376452939511131,0.100600932101309,0.003087397414468222,lm_large,mish,d0e4c1a1-eb05-40d2-bd2c-899bbe7bb6d3,,,
0.3402327888808969,0.10029993461132483,0.003065679578587226,lm_large,mish,01f5cffe-ee81-4246-8c19-50d4d545c3bf,,,
0.33921587284489674,0.10015001552260902,0.003069378187667116,lm_large,mish,b4c1165f-144a-4232-883d-6831c199c2a4,,,
0.3366953359737697,0.10183962946116404,0.003124606291229105,lm_large,mish,d9812dc5-f58e-49c7-9312-f32968e1f76d,,,
0.6698269543890796,0.22079535184456786,0.028905015126751546,vision_cnn,tanh,a75a7b1b-c6fa-417f-85fc-59ff8707ebc7,,0.001583476510607762,0.028567435696379213
0.6692441114383615,0.2194130349164651,0.02909602225482444,vision_cnn,tanh,c20ccb50-7dda-48a9-bce4-fe92c0fbf9b6,,0.0014818146450799486,0.02878032133164193
0.6703579117108882,0.2249136480133448,0.029522340539674213,vision_cnn,tanh,c4e13924-5c0d-4d17-8a38-2377d2d7fd45,,0.0013556677513277,0.028091707030127727
0.6702006368858396,0.22361337544817955,0.02950510699079018,vision_cnn,tanh,0885d977-7807-43f2-9e46-4489d7039cb0,,0.0014355162892103516,0.028761247118153234
0.6695551565312128,0.22759512747300192,0.02999409670801539,vision_cnn,tanh,fdd9099a-63d4-4b8f-aafd-0707b5a9463b,,0.0014607304374859562,0.028000419255692948
0.6723120701428151,0.23033900856596207,0.030291380111288586,vision_cnn,tanh,af3d3863-d30e-4571-925e-72461ed761ef,,0.0013630463269397152,0.028040575344070246
0.6699929455250969,0.2221622511474586,0.02923213459409554,vision_cnn,tanh,0841e331-afa5-4685-b4ec-0f5b2a94e4b3,,0.0015358227016793891,0.028368751365646178
0.6687338404740023,0.23225595171033422,0.03070540106801569,vision_cnn,tanh,38c8666a-e159-4958-aad8-6cff2bf6c760,,0.001433409750059388,0.028404571762290883
0.6241310001485628,0.42507329124541915,0.031258911443329235,vision_vit,swiglu,69b00873-a76b-457a-a6f3-049540269944,,,
0.6249159420417818,0.42544158286671596,0.031143762594665118,vision_vit,swiglu,eb3fc29b-aa74-4daf-b163-8b60d367a3e2,,,
0.628759840817523,0.4238451096376308,0.031101618682816173,vision_vit,swiglu,2c52e19f-2522-47e5-98b8-7ec5dc18d108,,,
0.646965989495565,0.42504833912627377,0.031196247698786483,vision_vit,swiglu,a8ea7b41-cdf2-4f24-ab18-f52679fab18b,,,
0.6724100812539964,0.42524406039864127,0.031061377783094833,vision_vit,swiglu,3a91b3bf-35fa-4784-ad72-cec26067be36,,,
0.6412479100085949,0.42439731306536504,0.031153721752540893,vision_vit,swiglu,c4b87782-4434-4480-8f9d-40fe8833b31e,,,
0.6267318456679621,0.42534256276072885,0.031265883873723414,vision_vit,swiglu,d5d73b42-a71b-45dc-b642-070d70a29ae5,,,
0.6578060372921426,0.4190849818517418,0.03092962944315602,vision_vit,swiglu,b78bb4b3-bf95-4145-95fe-5866c3af5eaf,,,
0.3121866225294283,0.4245071989259179,0.03229183803690789,vision_vit,leaky,6966d8be-e5ec-4e6a-a6de-6f14b1f1ae77,0.6631174075017627,,
0.3101332924249805,0.4134107975219081,0.03176743944667749,vision_vit,leaky,3b3656a1-e113-4dec-9b24-d7f3fcd8dae3,0.6583641552453877,,
0.3089131378072667,0.4204695040095452,0.03241751750503243,vision_vit,leaky,17efbb48-1894-4e29-adca-5ba8dcfe70d4,0.6683035470252363,,
0.3001673920117346,0.4141349266396506,0.03196527192945509,vision_vit,leaky,ccb8410d-d1fc-4102-9ce8-482408d21ef2,0.678040523402966,,
0.30832818358426795,0.4094597864410229,0.03165974427284738,vision_vit,leaky,7211407c-6a23-462c-a738-476c8d94fe21,0.6657863182084173,,
0.3054120665020379,0.42062245664104786,0.03211317864015933,vision_vit,leaky,05838c97-e37f-45a6-8c28-3037190eea4e,0.6690325439071808,,
0.32138906590121785,0.4185129269672878,0.03196652403308598,vision_vit,leaky,bfbbb6a5-b4a6-493b-a8db-e6d541e519a2,0.6525970490690735,,
0.30412919812882155,0.4107113996932309,0.03166121634834001,vision_vit,leaky,5b9fec93-dd5f-4407-a77f-aaed134ee68d,0.6756305162347536,,
0.3060268600873325,0.09936041728873377,0.003023041891167666,lm_large,silu,4e609b48-ba4d-49ef-899e-d422dc10bb0f,,,
0.30247401655971085,0.1009296632727608,0.00310076976047365,lm_large,silu,9ed8a4cf-a3f5-4479-9f37-6d35a0c446c5,,,
0.30232651966911567,0.10157061916340213,0.003139462874626804,lm_large,silu,f4410df1-3721-483d-a777-8d879f499132,,,
0.30611996376083633,0.09957787419127279,0.0030436465084129837,lm_large,silu,36ed36ed-5530-4dbd-abe9-d0e03400f509,,,
0.3057085477518994,0.10012379079878855,0.0030514598765190373,lm_large,silu,20e53180-52f4-40b1-bbbd-5c32a43453ab,,,
0.302418969862494,0.10095850642973571,0.003107568574079383,lm_large,silu,b915809e-8352-4809-9bfc-d4a98ceca415,,,
0.30353491537283583,0.10083679110061175,0.003105714722690331,lm_large,silu,60bda151-40e6-480c-8026-5bfa2fba5548,,,
0.30518730957323215,0.10082835859900877,0.0030879713784539354,lm_large,silu,86e7992e-615c-4e5c-bd3b-047ec40a01da,,,
0.8399526075284223,0.054059735752580614,0.002220239943524322,lm,swiglu,a5b688d1-84d6-451e-ac4b-e48566eb7174,,,
0.8253627084606466,0.0541675897320824,0.0022238693019314406,lm,swiglu,238f5301-38ed-475f-bb26-ee984438dc17,,,
0.841830317520944,0.05412566210614663,0.002224028660095342,lm,swiglu,defe129c-036a-42a1-a45a-198ea221c91c,,,
0.8364407862513278,0.05437425019957708,0.0022375894476092417,lm,swiglu,5dbca37f-b209-4675-8575-aedeeaf7e9a4,,,
0.8243175537467828,0.055080212829183114,0.0022737453836410466,lm,swiglu,363d2648-a633-40d6-9b8a-765827898790,,,
0.8256177875083935,0.054944470035433686,0.0022669118497829523,lm,swiglu,939f34a2-cff1-4153-8d05-93fc418c84c0,,,
0.8155594508405456,0.05520126047861704,0.002277996390958133,lm,swiglu,3ce83cf4-afe0-471a-897e-2ac10e2dbeff,,,
0.801646378107384,0.05495978916924687,0.002266635134724778,lm,swiglu,c4493dec-3a24-4221-b060-c83116641b71,,,
0.37184762014691,0.5511430702757417,0.04911582191526475,cls,relu,094f1eef-858d-4ca8-a6ff-1541fdf7c3f0,0.5285780326080323,,
0.36711288106663986,0.5413161319710067,0.04847063215244635,cls,relu,332b425f-6b60-4eaf-9c96-35daa4b5bb9c,0.5230668830362956,,
0.360374434178511,0.5374466107275163,0.04849314263448684,cls,relu,ba050ed3-adeb-4e25-92af-5850a7bc33ef,0.549000210316976,,
0.36514342279895096,0.5231670678745514,0.047261379448879016,cls,relu,792ff954-6323-4e17-9172-af587c5d0395,0.5275772818628948,,
0.37288004827562915,0.5267401912208204,0.04776489434749065,cls,relu,c38b9f67-3283-4fc6-b5a5-335cb6b281ad,0.5202297889455159,,
0.36537736500724144,0.5254211376276338,0.047685907068596746,cls,relu,4f515838-3fe3-4eef-8cb6-a84bf74d76e4,0.5337713134765625,,
0.36297525780979784,0.5216406617776443,0.04783060606814989,cls,relu,3e7fad92-4f45-4f0d-9afc-2941cc3e023e,0.5410967495218912,,
0.3598757726929984,0.5220615953470457,0.047286527461008136,cls,relu,7b4190d8-b5df-4917-bc66-18110fab7f6c,0.5355999534225464,,
0.3657469778186479,0.5085101745844613,0.04632357376830326,cls,gelu,5415e385-1535-476c-892a-6b4a260cdb58,,,
