run_id,task,activation,seed,completed,best_val_ppl,best_val_ppl_epoch,best_val_loss,best_val_loss_epoch,train_loss_epoch,val_loss,val_ppl,throughput_tokens_per_sec,peak_gpu_mem_mb
8873c20a-b9e5-426f-aed2-999e7d96e971,lm,gelu,3,True,311.1361389160156,6,5.7262701988220215,6,4.940633296966553,5.736937046051025,314.7051696777344,134485.484375,4020.664794921875
aab15c64-24ad-4883-8291-dfc4ea9e30c6,lm,leaky,3,True,315.90728759765625,6,5.741739273071289,6,4.9748125076293945,5.752734184265137,319.6507873535156,134523.109375,4020.675048828125
a050ec5c-ecb3-40f9-980b-fce052eb975f,lm,leaky,7,True,313.8296203613281,6,5.734971523284912,7,4.972227096557617,5.742358207702637,316.3946533203125,133959.171875,4020.675048828125
a7ac3fa3-5ed3-45bf-b6e1-0bf4d6e7abba,lm,leaky,2,True,315.1300354003906,6,5.739434719085693,6,4.984257221221924,5.749433994293213,318.6143493652344,106955.8515625,4020.675048828125
412d55b8-83e1-4728-a429-ee17cacb7404,lm,leaky,4,True,310.57135009765625,6,5.725437164306641,6,4.972893238067627,5.733009338378906,313.162109375,69292.2734375,4020.675048828125
47f24002-3aa4-4115-aaf6-ac3263cdde4e,lm,leaky,1,True,312.3764343261719,6,5.731006622314453,6,4.9703450202941895,5.739160537719727,315.1625061035156,133211.203125,4020.675048828125
a53e0136-b52b-40b1-a646-3eae55668dc7,lm,leaky,0,True,317.95574951171875,6,5.748711109161377,6,4.986503601074219,5.756384372711182,320.7012939453125,68596.8984375,4020.675048828125
6f766ed0-557b-46b2-b144-8e2175eb823d,lm,leaky,5,True,311.3577880859375,6,5.726722240447998,7,4.9590840339660645,5.731991291046143,313.1445617675781,133105.125,4020.675048828125
7379f508-9458-4d7e-974c-e571850ad5aa,lm,leaky,6,True,315.2576904296875,6,5.739007472991943,6,4.979729175567627,5.749377727508545,318.8013000488281,107632.078125,4020.675048828125
a5b688d1-84d6-451e-ac4b-e48566eb7174,lm,swiglu,4,True,302.7467346191406,6,5.698814868927002,6,4.894112586975098,5.704740524291992,304.7548522949219,106278.7890625,4079.741455078125
238f5301-38ed-475f-bb26-ee984438dc17,lm,swiglu,3,True,300.0404052734375,7,5.6891045570373535,7,4.892856121063232,5.692882537841797,301.2812805175781,145980.390625,4079.741455078125
defe129c-036a-42a1-a45a-198ea221c91c,lm,swiglu,6,True,301.2100524902344,6,5.693647861480713,6,4.887279510498047,5.697934627532959,302.7453308105469,126844.90625,4079.741455078125
5dbca37f-b209-4675-8575-aedeeaf7e9a4,lm,swiglu,2,True,297.0010681152344,6,5.679970741271973,6,4.883122444152832,5.685013771057129,298.7130126953125,127352.53125,4079.741455078125
363d2648-a633-40d6-9b8a-765827898790,lm,swiglu,7,True,296.1783752441406,7,5.676639556884766,7,4.889530181884766,5.679970741271973,297.26446533203125,143964.609375,4079.741455078125
939f34a2-cff1-4153-8d05-93fc418c84c0,lm,swiglu,5,True,297.351806640625,6,5.681799411773682,6,4.887527942657471,5.687643051147461,299.3294372558594,142443.375,4079.741455078125
3ce83cf4-afe0-471a-897e-2ac10e2dbeff,lm,swiglu,0,True,295.3843688964844,7,5.674036979675293,7,4.888818264007568,5.676577568054199,296.2234802246094,128654.8359375,4079.741455078125
c4493dec-3a24-4221-b060-c83116641b71,lm,swiglu,1,True,297.2815246582031,7,5.680578231811523,7,4.898526668548584,5.686756134033203,299.2117614746094,144982.109375,4079.741455078125
f6fff10c-f71b-4edd-9c1e-6d130473deea,lm,silu,5,True,318.9540100097656,6,5.750980854034424,6,4.959252834320068,5.762935638427734,323.07061767578125,135777.890625,4020.664794921875
67523e7f-7f35-4b43-a1b1-8a087f9bd085,lm,silu,0,True,323.0604248046875,6,5.764426708221436,6,4.971960544586182,5.776425361633301,327.22186279296875,102670.3203125,4020.664794921875
4705f87e-adbe-4d8c-900f-0d7e6e52307d,lm,silu,2,True,318.65545654296875,6,5.750563621520996,6,4.971861362457275,5.764671802520752,323.5376892089844,104373.2109375,4020.664794921875
1c5b9f6a-e7b9-4564-9c2d-86e2791226d9,lm,silu,4,True,318.2346496582031,6,5.749409198760986,6,4.967845916748047,5.763555526733398,323.1416015625,113152.9375,4020.664794921875
ffb84194-ded3-4fc4-9894-4f83c910294d,lm,silu,6,True,321.0565795898437,6,5.757239818572998,6,4.969506740570068,5.772891521453857,326.3888244628906,113142.0078125,4020.664794921875
efd54770-91a5-4e68-9b56-e4cbf58d3dfd,lm,silu,1,True,321.9671936035156,6,5.761484622955322,6,4.970860481262207,5.772816181182861,325.8780517578125,134431.40625,4020.664794921875
1e66cfd5-b287-44be-b1fa-53571bd59703,lm,silu,7,True,318.1337280273437,6,5.7492265701293945,6,4.962344646453857,5.760893821716309,322.1293640136719,134216.234375,4020.664794921875
86da18d5-f2c0-4f7c-a5b2-842d4d3573f6,lm,silu,3,True,320.0683898925781,6,5.754783153533936,6,4.967008113861084,5.768041610717773,324.5893249511719,135513.984375,4020.664794921875
d5be948a-c557-4216-b1db-1c1d5ca03bf4,lm,scaled_tanh,2,True,355.94366455078125,5,5.862766742706299,5,5.101372718811035,5.887578964233398,365.43792724609375,111236.5234375,4021.0908203125
4b9b9da6-779a-4679-a570-806907e31a51,lm,scaled_tanh,5,True,356.9189453125,5,5.865111827850342,5,5.0965256690979,5.886063575744629,364.9667053222656,128554.765625,4021.0908203125
bf41cff5-9237-44e8-8e2b-d88d29e5c818,lm,scaled_tanh,3,True,355.38800048828125,5,5.860669136047363,5,5.090221881866455,5.884273052215576,364.4419860839844,128742.265625,4021.0908203125
f83f0ed4-8220-4520-aba5-c62b756030b7,lm,scaled_tanh,1,True,353.8175048828125,5,5.856373310089111,5,5.0949554443359375,5.879951000213623,362.72894287109375,129968.0234375,4021.0908203125
d20499bf-4d3c-4a29-a8fb-6e318a9bcd5b,lm,scaled_tanh,6,True,357.4520874023437,5,5.866349220275879,5,5.097145080566406,5.890921115875244,366.9263305664063,52096.3203125,4021.0908203125
441481d2-4809-458f-822e-0b2987667132,lm,scaled_tanh,0,True,358.6594543457031,5,5.8703436851501465,5,5.105451583862305,5.896172523498535,368.5387268066406,109438.2265625,4021.0908203125
d9ed5fd0-fa46-4cc8-b4d5-739039fb92a7,lm,scaled_tanh,4,True,357.6582336425781,5,5.866881370544434,5,5.0963239669799805,5.895261764526367,368.4405517578125,108946.3359375,4021.0908203125
c940d039-ba24-4092-9cd3-08ca315a4903,lm,scaled_tanh,7,True,357.43603515625,5,5.8668317794799805,5,5.101283073425293,5.891717910766602,366.8784484863281,129220.671875,4021.0908203125
f80b8aa2-c3b9-4157-996b-6c7b84466755,lm,tanh,0,True,347.9805908203125,5,5.839929580688477,5,5.067233562469482,5.858482837677002,354.9921569824219,53116.6328125,4021.32421875
7e23ea5d-4b08-444f-be1d-8020cbc0677c,lm,tanh,6,True,348.92333984375,6,5.841172218322754,6,5.067134857177734,5.858694553375244,355.3578796386719,111844.484375,4021.365234375
9c5c5f67-9358-45dc-a262-b8632fd8822e,lm,tanh,1,True,341.9324951171875,6,5.821798324584961,6,5.057592868804932,5.837995052337647,347.76080322265625,132391.828125,4021.32421875
946588d5-bc4f-4556-9b0f-f089fefc5491,lm,tanh,4,True,346.1508178710937,6,5.833899974822998,6,5.0645060539245605,5.851802825927734,352.6955871582031,110309.1640625,4021.365234375
31b4bb89-57ee-4c91-9c1f-55627e89f1d3,lm,tanh,2,True,340.16046142578125,6,5.816714286804199,6,5.056663990020752,5.833376407623291,346.1484680175781,106680.875,4021.32421875
d476da16-f851-488a-8a50-6ddda81c51c2,lm,tanh,3,True,342.7197265625,6,5.823769569396973,6,5.054355144500732,5.841192722320557,349.02056884765625,136204.78125,4021.32421875
16fa5609-8e55-4978-93c6-8115b3315b98,lm,tanh,7,True,344.9195861816406,5,5.830806255340576,5,5.060861110687256,5.846093654632568,350.7771301269531,129730.09375,4021.365234375
f8803b2e-5f8e-4606-ab07-dbe58369d4e6,lm,tanh,5,True,344.9508056640625,6,5.830468654632568,6,5.054179191589356,5.847121715545654,350.9908752441406,129731.7890625,4021.365234375
