run_id,task,activation,seed,metric,row_index,value
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,51,5.544823169708252
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,65,5.3636345863342285
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,77,5.220741271972656
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,91,5.110555648803711
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,103,5.034423351287842
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,117,4.988523483276367
37b9a559-eba6-4acf-998d-ef811079e91b,lm,mish,3,train_loss_epoch,131,4.9689040184021
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,10,684.3817749023438
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,24,440.9037780761719
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,36,380.1614379882813
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,50,350.28057861328125
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,64,331.6575927734375
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,76,324.9918518066406
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,90,322.6611022949219
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,102,324.5435485839844
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,116,325.8909912109375
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_ppl,130,326.856201171875
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,10,6.524640083312988
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,24,6.081750869750977
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,36,5.931485652923584
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,50,5.847708702087402
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,64,5.792309761047363
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,76,5.771164894104004
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,90,5.7632904052734375
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,102,5.768726825714111
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,116,5.772530555725098
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,val_loss,130,5.775418281555176
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,11,8.001715660095215
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,25,6.178173065185547
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,37,5.796546459197998
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,51,5.559024810791016
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,65,5.376393795013428
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,77,5.231234550476074
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,91,5.118800640106201
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,103,5.041222095489502
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,117,4.995325088500977
dadfff35-5459-4c56-a206-a1265e5aef10,lm,mish,0,train_loss_epoch,131,4.975838661193848
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,10,686.6249389648438
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,24,442.4386596679688
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,36,378.3481140136719
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,50,348.3861694335937
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,64,331.8246154785156
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,76,324.58770751953125
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,90,321.7190856933594
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,102,324.0673217773437
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,116,326.3182983398437
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_ppl,130,326.895751953125
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,10,6.527729034423828
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,24,6.084782123565674
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,36,5.926061630249023
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,50,5.842170238494873
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,64,5.7923760414123535
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,76,5.769282341003418
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,90,5.759454250335693
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,102,5.766175270080566
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,116,5.772810459136963
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,val_loss,130,5.77448844909668
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,11,8.021391868591309
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,25,6.179724216461182
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,37,5.790170669555664
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,51,5.551024913787842
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,65,5.370373725891113
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,77,5.226059913635254
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,91,5.115623474121094
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,103,5.0380730628967285
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,117,4.991964340209961
b950dade-b10d-4072-ab52-e1f824dbe386,lm,mish,6,train_loss_epoch,131,4.972851753234863
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,10,688.843017578125
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,24,439.8826599121094
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,36,376.9720458984375
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,50,346.3120422363281
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,64,329.5507507324219
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,76,320.67742919921875
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,90,319.8907775878906
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,102,321.3116149902344
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,116,323.5413818359375
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_ppl,130,324.1234436035156
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,10,6.531125545501709
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,24,6.078961849212647
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,36,5.922862529754639
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,50,5.836733341217041
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,64,5.785799980163574
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,76,5.757657527923584
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,90,5.754525184631348
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,102,5.758330345153809
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,116,5.765060424804688
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,val_loss,130,5.766794204711914
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,11,8.008183479309082
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,25,6.181017875671387
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,37,5.791377544403076
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,51,5.551498889923096
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,65,5.367444515228272
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,77,5.220386981964111
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,91,5.108184337615967
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,103,5.031383037567139
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,117,4.985429763793945
8a6d3836-da81-4c86-b076-ae353c2d4b92,lm,mish,7,train_loss_epoch,131,4.966088771820068
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,10,687.1907958984375
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,24,442.3248291015625
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,36,378.00970458984375
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,50,346.14404296875
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,64,330.8494873046875
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,76,322.8604736328125
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,90,320.2846984863281
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,102,322.8202819824219
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,116,324.5780639648437
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_ppl,130,325.0979309082031
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,10,6.528660774230957
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,24,6.085309505462647
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,36,5.926081657409668
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,50,5.836424350738525
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,64,5.789799213409424
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,76,5.764377117156982
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,90,5.755624294281006
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,102,5.762713432312012
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,116,5.768033981323242
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,val_loss,130,5.769547462463379
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,11,8.012080192565918
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,25,6.187226295471191
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,37,5.796393871307373
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,51,5.554323673248291
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,65,5.371647834777832
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,77,5.226787567138672
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,91,5.117003440856934
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,103,5.03998327255249
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,117,4.9938130378723145
cd5afde1-ad9a-46a2-86e6-3c435967a19d,lm,mish,2,train_loss_epoch,131,4.974653720855713
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,10,675.6762084960938
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,24,438.7837219238281
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,36,376.18646240234375
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,50,345.9754333496094
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,64,327.15496826171875
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,76,321.0809020996094
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,90,319.3937072753906
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,102,321.2803039550781
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,116,323.0943908691406
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_ppl,130,323.70050048828125
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,10,6.511927604675293
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,24,6.076616287231445
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,36,5.920639991760254
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,50,5.83557653427124
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,64,5.778324604034424
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,76,5.758391380310059
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,90,5.752092361450195
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,102,5.757442474365234
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,116,5.762821197509766
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,val_loss,130,5.7646074295043945
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,11,8.009035110473633
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,25,6.16710376739502
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,37,5.781416893005371
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,51,5.541789531707764
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,65,5.358516216278076
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,77,5.212065696716309
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,91,5.10113000869751
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,103,5.024519443511963
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,117,4.978854656219482
ec7c7dcf-d03c-4205-adfb-a06830af9d27,lm,mish,5,train_loss_epoch,131,4.958817958831787
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,10,678.3759155273438
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,24,441.4496765136719
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,36,379.596435546875
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,50,349.0070495605469
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,64,332.4827575683594
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,76,324.3382263183594
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,90,323.176513671875
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,102,324.8550720214844
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,116,326.9243469238281
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_ppl,130,327.1231689453125
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,10,6.515849590301514
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,24,6.083113193511963
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,36,5.930098056793213
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,50,5.844616889953613
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,64,5.795215129852295
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,76,5.769196033477783
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,90,5.764995574951172
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,102,5.769715309143066
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,116,5.775794982910156
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,val_loss,130,5.776395797729492
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,11,8.009184837341309
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,25,6.17263650894165
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,37,5.791200160980225
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,51,5.553427696228027
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,65,5.372077465057373
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,77,5.227931499481201
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,91,5.116733074188232
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,103,5.039248466491699
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,117,4.993685245513916
c783640e-1098-45d3-99da-49004daa46a7,lm,mish,1,train_loss_epoch,131,4.975234508514404
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,10,681.8389892578125
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,24,443.5361022949219
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,36,376.9157104492188
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,50,345.2203369140625
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,64,329.23065185546875
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,76,320.9535217285156
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,90,318.2264404296875
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,102,320.812744140625
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,116,322.0455627441406
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_ppl,130,322.8692321777344
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,10,6.520690441131592
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,24,6.088029384613037
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,36,5.922835826873779
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,50,5.833520412445068
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,64,5.784805774688721
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,76,5.75837516784668
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,90,5.749459743499756
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,102,5.756932258605957
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,116,5.760468482971191
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,val_loss,130,5.762954711914063
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,11,8.007001876831055
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,25,6.178630352020264
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,37,5.790251731872559
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,51,5.54931116104126
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,65,5.367222309112549
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,77,5.221271991729736
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,91,5.110300064086914
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,103,5.032697677612305
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,117,4.987575531005859
2a191668-580f-43f9-8b3d-b2c94dfccd6d,lm,mish,4,train_loss_epoch,131,4.967585563659668
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,10,681.6782836914062
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,24,439.3189392089844
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,36,374.4495239257813
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,50,342.78094482421875
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,64,324.8133850097656
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,76,315.5611572265625
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,90,313.38055419921875
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,102,313.5106506347656
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,116,315.4851379394531
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_ppl,130,315.8791809082031
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,10,6.520748138427734
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,24,6.077606678009033
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,36,5.916351795196533
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,50,5.826539039611816
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,64,5.771353244781494
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,76,5.7413177490234375
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,90,5.733534812927246
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,102,5.733485698699951
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,116,5.739576816558838
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,val_loss,130,5.740743637084961
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,11,8.005356788635254
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,25,6.176462650299072
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,37,5.793837070465088
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,51,5.553299427032471
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,65,5.369233131408691
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,77,5.222723960876465
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,91,5.112296581268311
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,103,5.036783695220947
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,117,4.991425037384033
d2f7467a-1645-48c7-8cf1-540bfb11cffb,lm,relu,7,train_loss_epoch,131,4.972224712371826
1f53a110-c0fe-4c62-9127-4d4df4efb9b5,lm,relu,2,val_ppl,10,682.97412109375
1f53a110-c0fe-4c62-9127-4d4df4efb9b5,lm,relu,2,val_ppl,24,441.75921630859375
1f53a110-c0fe-4c62-9127-4d4df4efb9b5,lm,relu,2,val_ppl,36,376.2999572753906
