activation,run_id,layer,epoch,stat,value
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,3,kurtosis,6.849941153543275
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,3,mean,0.10721346631221924
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,3,std,0.37408150618907815
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,3,skew,2.134609947955481
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,3,kurtosis,8.40434734210425
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,3,mean,0.08805837960966806
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,3,std,0.35043356674082304
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,3,skew,2.1971005707236797
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,3,kurtosis,8.89577957998391
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,3,mean,0.07391766834593116
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,3,std,0.33538980108966127
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,3,skew,2.257178091599848
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,3,kurtosis,9.327034990982654
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,4,mean,0.17029438704994648
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,4,std,0.44472972480088446
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,4,skew,1.9085320029818715
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,4,kurtosis,6.924508872999415
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,4,mean,0.09233688923573366
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,4,std,0.36116049021249197
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,4,skew,2.2296433875569246
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,4,kurtosis,9.003281834626113
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,4,mean,0.07663435044821047
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,4,std,0.34211344369874763
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,4,skew,2.2921053844838806
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,4,kurtosis,9.4856215711166
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,4,mean,0.06570151821706854
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,4,std,0.33009991086759616
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,4,skew,2.3409505245948603
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,4,kurtosis,9.879724193722328
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,5,mean,0.16490426262308128
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,5,std,0.4403074535173889
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,5,skew,1.927033061022436
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,5,kurtosis,7.016653683120529
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,5,mean,0.07965232910047598
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,5,std,0.349346914656364
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,5,skew,2.3137751569527323
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,5,kurtosis,9.56037506231351
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,5,mean,0.06711011942727922
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,5,std,0.33439340246614685
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,5,skew,2.371328903333431
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,5,kurtosis,9.998258022226898
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,5,mean,0.059380044493369075
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,5,std,0.32574850885978435
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,5,skew,2.405647760396326
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,5,kurtosis,10.315987284921667
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,6,mean,0.15925521987628136
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,6,std,0.43526212303688294
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,6,skew,1.945835064375043
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,6,kurtosis,7.114580857432549
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,6,mean,0.06923824323821352
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,6,std,0.3392417758145076
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,6,skew,2.3849782629187604
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,6,kurtosis,10.047312945718382
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,6,mean,0.059283232617030515
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,6,std,0.32762980455084495
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,6,skew,2.4371378598142894
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,6,kurtosis,10.438811268246472
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,6,mean,0.05452937848229637
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,6,std,0.3223044332147684
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,6,skew,2.455252606006946
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,6,kurtosis,10.65389042453349
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,7,mean,0.15385144636087994
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,7,std,0.4302686225013605
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,7,skew,1.9639594026201561
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,7,kurtosis,7.211415622370099
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,7,mean,0.06077757816103996
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,7,std,0.3308205259241894
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,7,skew,2.4438388664209123
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,7,kurtosis,10.458375877969205
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,7,mean,0.05301030518189222
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,7,std,0.3220292535846357
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,7,skew,2.4898485913077284
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,7,kurtosis,10.79723226218037
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,7,mean,0.05074688872186553
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,7,std,0.3195706306337474
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,7,skew,2.494039583301629
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,7,kurtosis,10.92042241444367
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,8,mean,0.14916802849068195
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,8,std,0.4258780982805414
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,8,skew,1.9797250015455632
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,8,kurtosis,7.296514703049967
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,8,mean,0.05389298566494868
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,8,std,0.32387566821704483
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,8,skew,2.492285886127612
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,8,kurtosis,10.800464178932284
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,8,mean,0.04795960521213335
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,8,std,0.31745334059261776
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,8,skew,2.532450199362882
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,8,kurtosis,11.089760154356076
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,8,mean,0.04771880736407342
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,8,std,0.31734795662281257
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,8,skew,2.524996623119944
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,8,kurtosis,11.134052973106568
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,9,mean,0.14527114401455452
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,9,std,0.4222079944661354
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,9,skew,1.9928832079167893
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.0.activation,9,kurtosis,7.36781983070102
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,9,mean,0.0483276367583716
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,9,std,0.31823814535565403
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,9,skew,2.5314752228743664
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.1.activation,9,kurtosis,11.07809095705107
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,9,mean,0.043892861985778804
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,9,std,0.31375812571965245
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,9,skew,2.5667352836327195
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.2.activation,9,kurtosis,11.32559233696011
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,9,mean,0.04530102601573136
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,9,std,0.315575651223975
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,9,skew,2.5497026962317606
gelu,ea1b2786-47f3-44e2-82f0-1463d1a06c1e,blocks.layers.3.activation,9,kurtosis,11.304429477474443
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,0,mean,0.1722724542711129
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,0,std,0.4247043859585253
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,0,skew,1.7952691846895048
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,0,kurtosis,6.473148269585443
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,0,mean,0.14687287590045522
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,0,std,0.3892749684018102
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,0,skew,1.7708727957090873
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,0,kurtosis,6.330738038779153
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,0,mean,0.14828169481079773
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,0,std,0.3695643697226105
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,0,skew,1.6144315984325477
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,0,kurtosis,5.732531231069056
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,0,mean,0.1347582090208539
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,0,std,0.34870118266407013
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,0,skew,1.6304507497366638
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,0,kurtosis,6.015209054607514
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,1,mean,0.17802962021789517
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,1,std,0.44167903683872584
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,1,skew,1.8459307895012174
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,1,kurtosis,6.6755897201253
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,1,mean,0.13166659910006456
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,1,std,0.3895605711631472
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,1,skew,1.9299415568439986
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,1,kurtosis,7.137136771585594
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,1,mean,0.11870669379989447
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,1,std,0.3632015414390663
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,1,skew,1.8891609907150269
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,1,kurtosis,7.092679981235083
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,1,mean,0.09715704191012102
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,1,std,0.33535123478984064
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,1,skew,1.9546945203241504
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,1,kurtosis,7.635594247074738
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,2,mean,0.1790496805950133
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,2,std,0.44771315876359974
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,2,skew,1.866404896811941
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,2,kurtosis,6.751302613340946
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,2,mean,0.11685740312258686
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,2,std,0.38105928239816617
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,2,skew,2.0392721023140994
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,2,kurtosis,7.754263118775572
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,2,mean,0.10042173827723253
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,2,std,0.35566083897277123
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,2,skew,2.059065749212516
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,2,kurtosis,8.056690622479042
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,2,mean,0.07881707871776883
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,2,std,0.3285024420244961
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,2,skew,2.1419032749897786
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,2,kurtosis,8.70408466306304
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,3,mean,0.17724256810079267
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,3,std,0.44835713174716463
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,3,skew,1.8803631878620366
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,3,kurtosis,6.8069473424416
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,3,mean,0.10168013728664545
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,3,std,0.3689880197729079
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,3,skew,2.1386817802950158
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,3,kurtosis,8.355059895226963
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,3,mean,0.08654495513935
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,3,std,0.3476627821481097
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,3,skew,2.1867714271850858
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,3,kurtosis,8.840562825737475
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,3,mean,0.06723950431082279
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,3,std,0.3228507570405865
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,3,skew,2.2630525287572176
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,3,kurtosis,9.453779684479127
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,4,mean,0.1734245443365328
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,4,std,0.44589582001696354
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,4,skew,1.8944867083186356
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.0.activation,4,kurtosis,6.871112257051299
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,4,mean,0.08769614704457042
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,4,std,0.3564677044683509
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,4,skew,2.2311933947627653
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.1.activation,4,kurtosis,8.947018679690107
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,4,mean,0.07508775600334927
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,4,std,0.33972811424095894
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,4,skew,2.292336423880689
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.2.activation,4,kurtosis,9.52581098783907
gelu,bd88eac9-f0d4-4d39-96a4-523dabf203fa,blocks.layers.3.activation,4,mean,0.059143965805340495
